predictor,response,len,spearman,p-value-spearman,pearson,p-value-pearson,F-statistic,p-value-chi2,what
AD,CA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CQ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CH,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CK,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CW,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CY,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,CV,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,EA,93,0.21875816945255913,0.03514503267834792,0.14758656048168328,0.15801832254355622,29.836482909860855,0.0004677262878037829,9.0
AD,ER,92,-0.2728896536209399,0.008492632814342121,-0.09851449172235074,0.35016284514057483,73.91473684210527,5.889647151001197e-11,12.0
AD,EN,93,-0.07002382677607695,0.5047902173228878,-0.08176464822361589,0.4358906556595888,39.69637808807734,8.623797721513903e-06,9.0
AD,ED,93,0.054809049694170955,0.6018073565361192,-0.05811917337690833,0.580010931268098,32.23891253869969,1.4683796506231654e-05,6.0
AD,EC,92,-0.06975811118605856,0.5087703547887927,-0.14305160099578523,0.17371913068796926,62.4435920992797,1.4329592803979192e-11,6.0
AD,EQ,93,-0.21965447443529293,0.03438465636822368,-0.18915890685977255,0.0693791766373024,14.13270348837209,0.11768239294650383,9.0
AD,EG,88,0.34464153520022833,0.0010084770810996945,0.19622346469762125,0.06691024033065045,29.599634685683142,0.0005130903802903592,9.0
AD,EH,92,-0.07120068207458814,0.5000238828896928,0.07681436947592572,0.4667481963707668,54.793801169590644,1.9706454106587598e-07,12.0
AD,EI,93,-0.25686606963512393,0.012937744373344655,-0.18970730277272707,0.06856052647840473,57.57123606429868,3.927833740159417e-09,9.0
AD,EL,93,-0.11690057737305393,0.26445106522814543,-0.08071014784944457,0.44185205215188655,53.62919094066602,2.220332786088663e-08,9.0
AD,EK,93,-0.23212805211167145,0.025158346898166296,-0.23397875054838582,0.023987854397308078,35.25790357423409,5.3653518923783056e-05,9.0
AD,EM,93,-0.1286869878960032,0.2189417641080475,-0.17659449984127815,0.0903948109259505,53.23906015037594,2.6331330713812216e-08,9.0
AD,EF,90,-0.21905095524534918,0.03805002887530309,-0.14622131959274923,0.16907242390372382,35.339798433266346,0.00041336395265196126,12.0
AD,EP,73,0.2512013126681055,0.03205504302765348,0.3305190254726209,0.00429084284499093,17.376667431105,0.0431339371549949,9.0
AD,ES,86,-0.052372046028494684,0.6320095576493272,-0.12165732671454796,0.26448839261303647,21.809170679024295,0.009503847477108692,9.0
AD,ET,93,-0.16246274732868798,0.11973176963427382,-0.09081911576820552,0.3866143487806926,75.15712918660289,3.562793075564148e-14,6.0
AD,EW,93,-0.33522553275062505,0.001021044403615098,-0.24046389606947438,0.020245609637150823,55.956317251461996,8.001649773251646e-09,9.0
AD,EY,93,-0.20149682932674431,0.05276989136702546,-0.12086944403367847,0.24846124627613048,52.144142279189346,5.845531675119967e-07,12.0
AD,EV,93,-0.2857719053282885,0.005490216449892043,-0.24511923638734814,0.017878624507086476,73.93327024291499,2.5657168761163112e-12,9.0
AD,QA,33,0.3268745894603243,0.06335079876359596,0.37435426401125477,0.03184780861864548,11.949473684210528,0.21617275190102433,9.0
AD,QR,30,-0.38467590096362264,0.035820151829485954,-0.2732362676075321,0.14402854297952464,44.21739130434783,1.2870194852310896e-06,9.0
AD,QN,31,-0.1225445806764077,0.5113461381725303,-0.08269662334209393,0.658291682138979,31.76181474480152,1.812560444026917e-05,6.0
AD,QD,31,0.14045807419721149,0.45106049717227403,0.18795644730969696,0.31127368645746606,22.616521739130437,0.0009356327835988301,6.0
AD,QC,33,0.12754848671209565,0.47934563313284395,0.00705392496284034,0.9689225384386356,11.134444444444444,0.08430908399615009,6.0
AD,QE,33,0.30294871744828006,0.08657653108721912,0.38914452812267486,0.025199825964369725,12.575357142857143,0.05029739690887764,6.0
AD,QG,29,0.2641417450210001,0.16617078569053695,0.11077889718367043,0.5672630352716391,7.806216931216931,0.2526469484992779,6.0
AD,QH,33,0.06588039406133342,0.7156656438824192,-0.04759067798707843,0.7925542981379233,19.995555555555555,0.0027744446386707097,6.0
AD,QI,28,-0.2759003193499652,0.15528110099529627,-0.40091290968381704,0.03448786939487539,24.30769230769231,0.0038404666638686647,9.0
AD,QL,28,-0.24155128360760003,0.21559305251773542,-0.36246825304807456,0.05801385578539685,23.041666666666668,0.0007826427651700961,6.0
AD,QK,30,-0.19773060329905837,0.29492357365056576,-0.24726169814918308,0.18772925090128337,18.386287625418056,0.00533598514416339,6.0
AD,QM,33,-0.20893014996433104,0.24326404842645466,-0.23845446198810424,0.18142818542409928,15.984375,0.0011423793844552727,3.0
AD,QF,25,0.00933852422853507,0.9646629268981907,0.025200124197032187,0.904824988724025,21.57516339869281,0.0014452622121445776,6.0
AD,QP,29,-0.15200609854982078,0.4311874633547229,-0.2854904191915636,0.13329587435150375,7.959454191033138,0.24108887555267347,6.0
AD,QS,33,0.18803713496789792,0.29467327003009114,0.03207010516707083,0.8593744435838568,3.2999999999999994,0.770360195955,6.0
AD,QT,33,-0.3046336380125085,0.08475288289765859,-0.5451562991260741,0.0010353569978497788,20.4,0.015598100190125008,9.0
AD,QW,30,0.04988203855953518,0.7934997988624838,0.0146683165091234,0.93867779673054,15.9375,0.06819827799677702,9.0
AD,QY,25,0.013618681166613644,0.9484844829052165,0.02519825046005897,0.9048320339823852,21.57516339869281,0.0014452622121445776,6.0
AD,QV,32,-0.2465804235041176,0.17367517543803876,-0.3673078061865757,0.03863487530786111,32.71111111111111,0.00014993222236548635,9.0
AD,GA,36,-0.26523353307568487,0.11796155320698894,-0.05394602395487455,0.7546752517405632,14.95601809954751,0.09215119030176945,9.0
AD,GR,36,-0.31302219211129406,0.06304519429473009,0.029304101270426874,0.8652809064210677,12.24,0.05682393096795293,6.0
AD,GN,36,-0.20708416831443294,0.22557205263778385,0.05941847588462464,0.7306708117777155,23.00909090909091,0.0007934395348788683,6.0
AD,GD,34,-0.019393574531336506,0.9133109291309728,0.2899761740507733,0.09620175507829386,12.88076923076923,0.04496890099778782,6.0
AD,GC,44,-0.07561450843410805,0.625670306993693,0.032007641348167096,0.8365915446151582,27.12748538011696,0.0013324299518193785,9.0
AD,GE,36,-0.22689899899833976,0.18326078629119075,0.062962051040339,0.7152589438696149,14.00294117647059,0.029603326559698533,6.0
AD,GQ,35,-0.3523938588102346,0.037875106093750804,-0.2708510419318463,0.11554267756458941,13.457013574660634,0.03632608616523904,6.0
AD,GH,36,-0.2704138755185693,0.11068945587908806,0.011251396529140423,0.9480722009744547,29.111688311688308,0.0006205191181733863,9.0
AD,GI,35,-0.18386921413891932,0.29036231352937564,-0.16684273986454282,0.3380905855471883,11.103059581320451,0.26871085063820566,9.0
AD,GL,37,-0.07117736254576867,0.6754890710952066,-0.022078643041155664,0.8967995749180566,11.73411828181565,0.22871683284774902,9.0
AD,GK,36,-0.27727782925539124,0.10158121697045601,0.06651719935108016,0.699907360910687,12.24,0.05682393096795293,6.0
AD,GM,36,-0.1225150987742177,0.47656603750289084,0.025021442843135983,0.8848270425298387,12.523529411764708,0.18537733058259012,9.0
AD,GF,35,-0.12873665069695808,0.4611030652293482,0.06682918201912302,0.7028804792888512,19.06067251461988,0.024681923934175433,9.0
AD,GP,34,-0.06449133117960315,0.7170847357722276,0.03971413472335013,0.8235376380397907,7.461111111111111,0.28029836333045266,6.0
AD,GS,36,-0.2880270398243765,0.08847740142014754,0.016486807535706985,0.9239684345732749,8.033333333333333,0.5307905423103223,9.0
AD,GT,36,0.14181187437396237,0.409357882037788,0.17803549091580456,0.29887810128335945,9.986086956521739,0.3516127297532616,9.0
AD,GW,35,0.0004230119957183726,0.9980757579258569,0.12086774958684741,0.4891657501981898,14.773755656108596,0.09734094652345779,9.0
AD,GY,35,-0.1676655854843413,0.3356793857403708,0.10416415760983186,0.5515181485594015,11.712962962962964,0.2299789850761791,9.0
AD,GV,36,-0.18066444269559587,0.2916822812150844,-0.08627456014936417,0.6168545207273693,14.509090909090908,0.10533338574922618,9.0
AD,HA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HD,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HQ,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HG,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HI,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HL,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HK,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HM,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HF,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HP,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HT,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HY,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,HV,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,IA,47,0.17038863567672,0.2521809975115003,0.21728903641433406,0.1423381144376844,28.31868686868687,8.182609032068942e-05,6.0
AD,IR,46,0.021814469385476255,0.8855808474692701,0.13824663938862494,0.3595409126500101,58.901433691756274,2.181603123314901e-09,9.0
AD,IN,46,0.05405656456230782,0.7212410294431331,0.10035729372510817,0.5069446331103301,47.778732545649845,1.3082123076922303e-08,6.0
AD,ID,45,-0.11514811299317741,0.45132302234096877,-0.1156535649796315,0.4493256091683881,3.7125000000000004,0.29422920824592497,3.0
AD,IC,46,-0.05096231358564452,0.7366072406392397,0.024719100150143183,0.8704680382862066,63.26095238095238,3.140021663833317e-10,9.0
AD,IE,45,0.12764058657746521,0.40339689865085937,0.266181729473078,0.07716227422863375,56.39002267573696,6.611485522034101e-09,9.0
AD,IQ,46,0.021257504209676863,0.8884835058708604,0.07547920555964345,0.618097419239278,54.03174603174603,7.269201668848524e-10,6.0
AD,IG,45,0.04730735026996962,0.7576334545061079,0.12311558734531651,0.42040664403237804,2.7551020408163267,0.4309443482318468,3.0
AD,IH,45,-0.18992991936428485,0.21142838751347223,-0.25018287496350405,0.09741283240309544,53.63616071428571,8.734556496728908e-10,6.0
AD,IL,47,0.025203016919671434,0.866459646054931,0.040398460812486006,0.7874602206783142,60.727338746946586,9.706561125603958e-10,9.0
AD,IK,45,-0.009289870729567285,0.9517048902208797,0.04159066304887093,0.7861872803429518,54.322222222222216,1.6393997623366857e-08,9.0
AD,IM,47,-0.043764502338071574,0.7702139432322094,-0.09456691419428803,0.5272040174293525,64.27369956246962,1.9969551116107437e-10,9.0
AD,IF,47,-0.17259281207015503,0.24600567006968443,-0.10118469089005518,0.49856584249984964,12.023833102264476,0.06143922430142172,6.0
AD,IP,43,0.05446276297260103,0.7286889281144713,0.1268731448022712,0.4175200311873323,1.0100389863547754,0.6034938113004648,2.0
AD,IS,46,0.11513707884164133,0.4460921485187359,0.1411190087315537,0.3495470692908177,49.808441558441565,5.135611170926758e-09,6.0
AD,IT,46,0.07150150142795338,0.636779789074534,0.18705378336256892,0.21321712064379283,55.699494949494955,3.3479878098114303e-10,6.0
AD,IW,47,-0.12752320528860217,0.39298936905182724,-0.010967327581706512,0.9416742504027195,53.93969102792632,1.9383220247032212e-08,9.0
AD,IY,46,-0.23377066128691218,0.1179046675155617,-0.16968388482627245,0.2595822909174636,6.411287477954144,0.37872712548731235,6.0
AD,IV,47,-0.0869779605777844,0.5610129106535056,0.09322605371390914,0.5331036962338734,55.13607085346216,1.1473499538740415e-08,9.0
AD,LA,39,0.19838577567501456,0.2260150727418822,0.06668302034522647,0.686701157436159,10.817857142857141,0.09417155623280092,6.0
AD,LR,32,0.07288416747066954,0.6917955619708535,0.06645876335688046,0.7178078684801266,11.641804511278194,0.0704536874384049,6.0
AD,LN,38,0.22464005462432243,0.17512481356782733,0.14376742284002542,0.38917029332912817,8.38209706959707,0.07854270195069725,4.0
AD,LD,38,0.1831969123826809,0.27092855853746256,0.1701229847834237,0.30718613747852447,17.460164835164832,0.0015728593862927777,4.0
AD,LC,42,0.06460806240234594,0.6843772780364654,-0.01678302711413085,0.9159859268833045,2.507829425476484,0.8675904009934488,6.0
AD,LE,39,0.14861156672429407,0.36657285238691095,0.09342447853983796,0.5716025334370577,10.538548752834465,0.03227011342956099,4.0
AD,LQ,38,0.15005296558279924,0.36854870793622885,0.0786651120879117,0.6387451411279942,10.185696842839699,0.03741316137821692,4.0
AD,LG,39,0.11757288184744763,0.47594993153149434,0.12875693363867013,0.4346934845726486,11.22429435483871,0.0036532168256820674,2.0
AD,LH,39,0.18264087284366418,0.26576220024519354,0.1023741872847183,0.5351533680522228,10.794444444444444,0.02897394347209942,4.0
AD,LI,44,-0.27394512789795067,0.07195047482819622,-0.19209381560988792,0.21159322301401715,9.39401234567901,0.15260142570054333,6.0
AD,LK,32,-0.013596705606469668,0.9411235844176227,-0.0036398098857481354,0.9842262814307903,14.294784580498867,0.026511114573785063,6.0
AD,LM,44,-0.0622506210157582,0.6881063342412237,-0.20126993895354203,0.1901644049342625,10.415596707818931,0.03397969790320904,4.0
AD,LF,41,-0.1252513888292932,0.43522714846243316,-0.09907701706754105,0.5376947473976019,11.914529914529915,0.06390292502485177,6.0
AD,LP,37,0.1510760245874403,0.37209450458637894,0.07793892012892369,0.6465855391564986,11.687760416666668,0.0028975775799119276,2.0
AD,LS,39,0.11803598122599432,0.4742018237201925,0.06318622619378846,0.7023562772609714,9.884107142857143,0.04242579289487256,4.0
AD,LT,38,0.21369835101681306,0.19765495183735998,0.15260511772108906,0.36036517362546805,7.443197802197802,0.11424027095010804,4.0
AD,LW,39,0.10995516020699067,0.5051851042123884,0.09951767731832749,0.5466639075899025,10.739117647058823,0.21692376836122976,8.0
AD,LY,40,0.10861729478239866,0.5046757917828197,0.036439775513349176,0.8233554517174014,12.095679012345677,0.05986804588358531,6.0
AD,LV,39,-0.028543985132964203,0.8630503945879182,-0.05756556575497288,0.7277731129979379,7.315357142857144,0.12013232828575278,4.0
AD,KA,126,0.10045339238881079,0.2630623590736091,0.05056938328272874,0.5738825606661835,15.59274216147503,0.07588885371408076,9.0
AD,KR,130,0.10571895250877798,0.23126850159346035,-0.09532255258913923,0.2806741998485504,35.57126580296363,3.339245466352612e-06,6.0
AD,KN,128,0.34782249821757877,5.748305439648473e-05,0.15102287994163185,0.0888224998861844,44.484921077312386,1.1487404588552038e-06,9.0
AD,KD,126,0.17848696655104415,0.04554013218158909,0.05969561811973314,0.5066928758092903,30.040564903846157,0.0004318033707633142,9.0
AD,KC,125,0.16639417151748517,0.06365268013237482,0.0035629730741613104,0.9685434360968147,78.47396644383255,3.2459428727004413e-13,9.0
AD,KE,130,0.23469979340905597,0.007192553662659701,0.1469771042692865,0.09517947148102639,63.74076315725356,4.655560706829845e-09,12.0
AD,KQ,130,0.35484292145153123,3.437190932869566e-05,0.28104722836706325,0.001199391282172678,26.962286188530825,0.0014190004349155948,9.0
AD,KG,122,0.1612040324290513,0.07608839374218185,0.050576581618522014,0.5800991026842469,14.193343050176203,0.027549423806163723,6.0
AD,KH,128,0.3625303195040065,2.60735427384244e-05,0.16508393706322239,0.06257662147559369,112.94555316664012,3.691841630589017e-20,9.0
AD,KI,126,0.0810054714524212,0.3672135740291216,-0.046743172949150424,0.6032407098268845,98.55486193997785,1.0679566809791518e-15,12.0
AD,KL,130,0.22221980532644092,0.011051058064515914,0.22560991385430915,0.009855199958547384,39.119351920472845,0.0001005732114076877,12.0
AD,KM,130,0.2540022114360454,0.003544568924440263,0.2999853779811582,0.0005252422587306587,18.01305532749498,0.11529469083129976,12.0
AD,KF,130,0.16738059388979662,0.05698164965690744,0.13713461597926146,0.11974761086467718,44.53016728369069,1.126855953193652e-06,9.0
AD,KP,108,-0.029463833637011036,0.7621185698458031,0.029701960999475877,0.7602538845588571,17.506599355531684,0.04134904096109082,9.0
AD,KS,126,0.09830886489096026,0.2734414070597219,-0.009262813900399638,0.9180099596866563,21.623738931818636,0.0014163601585228376,6.0
AD,KT,126,0.06240154523157222,0.48758711431487234,-0.07147812611828117,0.42640311259224006,50.05003415008965,1.0541517855242888e-07,9.0
AD,KW,128,-0.011694064373042065,0.895767521294032,0.04393715096285192,0.6223986609216977,99.13386126295494,8.227584214573563e-16,12.0
AD,KY,130,0.10989444370118664,0.21325623522923204,0.08358194224945167,0.34443823089500775,40.69962035740222,5.672459991381923e-06,9.0
AD,KV,126,0.12175750099140716,0.1744121595030139,-0.014683647611724193,0.8703691067164488,93.76553848858622,9.178246062566146e-15,12.0
AD,MA,23,0.483579107855447,0.01939802366925747,0.7681819187652905,1.8662123358231086e-05,0.0,1.0,0.0
AD,MR,22,0.37138046906678535,0.0888060110611955,0.5990246231543086,0.003220671445102339,0.0,1.0,0.0
AD,MN,22,0.37138046906678535,0.0888060110611955,0.5762619174715846,0.005000591493330406,0.0,1.0,0.0
AD,MD,22,0.37138046906678535,0.0888060110611955,0.6079320754983848,0.0026872334596566337,0.0,1.0,0.0
AD,MC,29,-0.24192585035845351,0.20609154096034776,-0.8023857106773009,1.6496796350311862e-07,14.373913043478261,0.002437948432465273,3.0
AD,ME,22,0.38354737990984694,0.07805362118111868,0.6234528668902599,0.0019349395030937506,0.0,1.0,0.0
AD,MQ,23,0.4517447465232702,0.030468814838561974,0.7476224169502036,4.1241085329836174e-05,0.0,1.0,0.0
AD,MG,22,0.2995377574220406,0.17564521856127835,0.501059254558244,0.01752806203341342,0.0,1.0,0.0
AD,MH,26,-0.19110522238595667,0.34969375159421967,-0.6773340312531491,0.0001442141044901315,12.831168831168833,0.0016358636045413317,2.0
AD,MI,27,-0.07494589350519802,0.710245666083325,-0.8763390695969047,2.0917670670886453e-09,14.807979249011861,0.00011903079690608006,1.0
AD,ML,29,-0.08030940599528044,0.6787819554774093,-0.528974693437129,0.0031741717785548408,15.457326892109503,0.0014647459895970154,3.0
AD,MK,21,0.43210944011056074,0.05044172675799284,0.7293229207410918,0.00017591947007463774,0.0,1.0,0.0
AD,MF,26,-0.5570983640193079,0.0031131755278162297,-0.8267109954034023,1.9400163138897434e-07,25.999999999999996,9.537406942616005e-06,3.0
AD,MP,22,0.34762602408747456,0.11291272924801049,0.5438150772978428,0.008893667505325676,0.0,1.0,0.0
AD,MS,22,0.37138046906678535,0.0888060110611955,0.5787092706116256,0.004776715211096318,0.0,1.0,0.0
AD,MT,23,0.4517447465232702,0.030468814838561974,0.6930038191994133,0.000246678899777295,0.0,1.0,0.0
AD,MW,23,0.30217377899431275,0.16110291254968895,0.5631321804870618,0.0051450363256448335,0.0,1.0,0.0
AD,MY,23,0.3890866385043826,0.06650382796726255,0.5005721784899574,0.014983973097524023,0.0,1.0,0.0
AD,MV,23,0.4285006096775538,0.041347643127545415,0.527346663187395,0.009714315792976751,0.0,1.0,0.0
AD,FA,39,0.06699904044566607,0.6852925497633667,0.18986061677674423,0.2469988970542215,4.064764492753622,0.6679122549277186,6.0
AD,FR,35,0.06283499446841095,0.7199010552383049,0.05726926495228067,0.7438394086297199,3.9889021796916535,0.6781783389787124,6.0
AD,FN,31,-0.13528101471124368,0.46808035295758443,-0.19363933067434014,0.2965997353050759,2.2561997098008177,0.5209637695624585,3.0
AD,FD,30,-0.14065671134917657,0.45846891761123676,-0.2645130443380641,0.1577908150939365,0.8868444402932798,0.8286013320388325,3.0
AD,FC,41,0.3487639870147138,0.025430030871319845,0.27941227392941004,0.07685901892311503,13.428751107680874,0.03671067059060185,6.0
AD,FE,34,-0.16662822438164712,0.346261078246227,-0.25690824844707244,0.1424482321057539,1.9628776241679464,0.5801472317286622,3.0
AD,FQ,32,-0.13601484136369074,0.45792732223646215,-0.2888677582192585,0.10883195596845538,3.555555555555556,0.3136279108798503,3.0
AD,FG,34,0.16358742337697071,0.35525723913042473,0.2010225532864523,0.25428895502468296,7.128070175438597,0.028324302770260285,2.0
AD,FH,40,0.26258487079736653,0.10164319760718163,0.3693772092815941,0.01899136772621792,13.773631402922021,0.032269617673714834,6.0
AD,FI,45,0.27399947332857766,0.0685531862037829,0.38530930503120625,0.008954722689328008,9.342572463768114,0.15520880880324286,6.0
AD,FL,47,0.17445447181609308,0.24087039375294247,0.16366243838600006,0.27166682115219265,1.55994469870328,0.9554136644819335,6.0
AD,FK,31,-0.3810058977157149,0.03445742170507967,-0.43739295147683177,0.013870292891502451,14.919143095834826,0.020895008769042222,6.0
AD,FM,49,0.4622382102420086,0.0008266966006836254,0.4365042756125668,0.001715264018333117,11.98220921590487,0.06236687378953031,6.0
AD,FP,33,-0.07691013919572709,0.6705374174322263,-0.03607643501441355,0.8420147372475864,2.272368421052631,0.32104171515986996,2.0
AD,FS,33,-0.06242104396936885,0.730025144408883,-0.1714534786834718,0.3400643957458726,4.877472527472528,0.18099223741012227,3.0
AD,FT,35,-0.21414472452349434,0.21672716313271376,-0.3633018632494967,0.03193926428475892,5.046296296296298,0.5378891464772342,6.0
AD,FW,53,0.7084741797104207,2.942294987890223e-09,0.6552502463070887,1.0155260697209232e-07,29.77446348940914,4.338514965490635e-05,6.0
AD,FY,53,0.526876425974102,5.0572709811722145e-05,0.6631018223208264,6.297870835202469e-08,36.91022580645161,1.8332838415838384e-06,6.0
AD,FV,42,0.19635374904196784,0.21265804679622302,0.32296127219359744,0.036966720265756085,6.766798418972332,0.3429530832157418,6.0
AD,PA,18,0.43981723933320965,0.0677883593777113,0.39762679564742476,0.1022429671670945,4.509090909090908,0.34147089384108703,4.0
AD,PR,22,-0.013679235840409266,0.9518222277507793,0.11528783202137649,0.6094264525028644,3.7788235294117647,0.15116070074839139,2.0
AD,PN,22,0.05015719808150064,0.8245749517502642,0.10797244463485298,0.6324535414822222,4.19047619047619,0.3808410193191539,4.0
AD,PD,22,0.1641508300849112,0.4654103158722649,0.2160830257989208,0.33412739323819624,3.5619047619047626,0.4685282272547805,4.0
AD,PC,22,-0.10487414144313771,0.642307898934602,0.037645184473053386,0.8679026745317624,7.417142857142857,0.11541893319101025,4.0
AD,PE,18,0.6768150268505132,0.002036562241414822,0.6176106351191466,0.0063116686028960025,9.338961038961038,0.0531635097422294,4.0
AD,PQ,18,0.5070874194979077,0.0317240089701633,0.5926159719346789,0.009550526190871956,10.981818181818184,0.026769114652785062,4.0
AD,PG,18,0.18020462015214903,0.4742711491954431,0.3597919818614076,0.14250627155910095,8.405714285714284,0.0777972482770415,4.0
AD,PH,22,0.16358086192489416,0.46698244840886216,0.2330092253461377,0.2966858819987889,6.992857142857142,0.1362661745006006,4.0
AD,PI,20,0.21521310811674746,0.3621728073146432,0.3221079820605621,0.166052202416556,6.432653061224489,0.1690835560005034,4.0
AD,PL,22,0.17042047984509878,0.44829741788180155,0.35734211709986863,0.10253724391671859,5.525442176870748,0.2375021271703541,4.0
AD,PK,20,0.15361501003386216,0.5178856728518486,0.2640869045035756,0.2605440685963926,6.432653061224489,0.1690835560005034,4.0
AD,PM,22,0.09974442800298423,0.6587510986686536,0.23107462890668365,0.3008286048491834,5.484285714285714,0.24111423507440702,4.0
AD,PF,18,0.2786885404678584,0.26277349329921257,0.41687056578775494,0.08524612582752253,8.405714285714286,0.07779724827704144,4.0
AD,PS,18,0.10630653652129712,0.674606488841762,0.16179493470447515,0.5212593385439527,3.018181818181818,0.5547873403714465,4.0
AD,PT,18,0.5322322502168123,0.022984477263989007,0.47028196548660806,0.04889578425949791,9.228571428571428,0.05563341080373,4.0
AD,PW,22,0.04160767568124485,0.8541353498646156,0.10519889837599669,0.6412722214368651,3.7788235294117647,0.15116070074839139,2.0
AD,PY,20,0.15361501003386216,0.5178856728518486,0.2725405791169228,0.2450199212424265,5.933333333333333,0.20418260658341314,4.0
AD,PV,18,0.30697647502662595,0.21531658088334177,0.47215604318881965,0.04788028147770553,8.405714285714286,0.07779724827704144,4.0
AD,SA,17,0.3809559505794063,0.13138939641987654,0.48764684691134663,0.0470721901913658,1.586666666666667,0.953531173364243,6.0
AD,SR,18,0.6158110385271982,0.006510056154666948,0.602639121060449,0.008121061051833245,5.8500000000000005,0.44020140563039145,6.0
AD,SN,18,0.37325049364042406,0.12709989710276573,0.4671363848763923,0.05063680492263024,3.535714285714286,0.47246872879967416,4.0
AD,SD,18,0.29901860274835096,0.22805937527793949,0.45404429135476404,0.05838999896351622,19.265625,0.00373777795860426,6.0
AD,SC,16,0.701868241670715,0.002440159356445589,0.6958926168353167,0.002754339705008323,9.904761904761903,0.2717741453143264,8.0
AD,SE,15,-0.16563533721722828,0.5552248672115802,-0.06444766940018344,0.8195012344291613,3.230769230769231,0.5199755705457327,4.0
AD,SQ,18,0.24256054488677417,0.33214376437437043,0.4330621019364819,0.07262421649520114,3.214285714285714,0.7815109419332179,6.0
AD,SG,18,0.47152933510316875,0.048218079454443466,0.5733313744011457,0.012866626176264004,3.0624999999999996,0.5474212035381524,4.0
AD,SH,18,0.49871284444392794,0.03514278452814031,0.58310298554168,0.011087703864056846,10.044642857142854,0.12278455760835313,6.0
AD,SI,14,0.7151056713047511,0.004042213067852939,0.5701525456823108,0.03326859242273696,16.625,0.01076487266915571,6.0
AD,SL,15,0.6081569992391376,0.016154358425526746,0.4731852754297009,0.07483346654531656,4.961538461538462,0.7616789433392159,8.0
AD,SK,18,0.5123045991143076,0.029727970759686452,0.5528852193878591,0.01732399568419503,4.500000000000002,0.6093392669982778,6.0
AD,SM,16,0.5724984598373418,0.020468608192190874,0.5071379283948472,0.044959887197287954,1.777777777777778,0.9389601696769095,6.0
AD,SF,15,0.8199259543313372,0.00018213682158508586,0.7182084415499743,0.00256275714915836,16.53846153846154,0.035290395827490766,8.0
AD,SP,18,0.15682793850437987,0.5342956532121332,0.2133859182874678,0.3952242291677891,1.125,0.8902856636420672,4.0
AD,ST,18,0.4443458257624096,0.06468295978815701,0.41352994635492246,0.08803755254325042,6.85714285714286,0.5521215556405569,8.0
AD,SW,16,0.8180438564882008,0.00010782914123460633,0.7358630512983823,0.0011560284789006994,6.857142857142858,0.33426095207901496,6.0
AD,SY,16,0.6394138642339142,0.007652504775766499,0.6299751577269406,0.008908276694054702,18.285714285714285,0.019183533472762252,8.0
AD,SV,14,0.612309231054693,0.019932058507430635,0.532319007083218,0.050047976463329376,3.986111111111111,0.6785560653276498,6.0
AD,TA,129,-0.047921192638888895,0.5896851008158452,-0.017005588015603153,0.8483060665592276,38.196381408723006,1.0282978251433625e-06,6.0
